Name,Description,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Short,Thriller,War,Western,Combined
Three Smart Girls,Three sisters scheme to reunite their divorced parents before their wealthy father marries a conniving gold digger.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,sisters scheme reunite divorce parent wealthy father marry connive gold digger teenage girl sister sister relationship blockbuster sexual issue claim title
The Invisible Man Returns,"The owner of a coal mining operation, falsely imprisoned for fratricide, takes a drug to make him invisible, despite its side effect: gradual madness.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,owner coal mine operation falsely imprison fratricide take drug make invisible despite side effect gradual madness invisible man frame murder invisibility run sequel
Life Begins for Andy Hardy,"Hoping his son will attend his alma mater, Judge Hardy agrees to let Andy look for work in New York for the summer before committing to start college. In the big city, Andy is confronted with the harsh realities of life and love.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,hop son attend alma mater judge hardy agree let andy look work new york summer commit start college big city andy confront harsh realities life love graduation new york city secretary andy hardy character family relationships
A Family Affair,"An unexpected romance triggers comic consequences for a young woman, her mother, and her boss, grappling with the complications of love, sex, and identity.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,unexpected romance trigger comic consequences young woman mother boss grapple complications love sex identity boss love partner teenage girl young girl
Criss Cross,"When maverick private eye Nick Slaughter is hired by the seductive and mysterious Liora Burke to investigate a dubious life insurance claim, almost everyone involved tells him it&apos;s nothing more than an open and shut case of death ...",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,maverick private eye nick slaughter hire seductive mysterious liora burke investigate dubious life insurance claim almost everyone involve tell nothing open shut case death bare chested male bondage latex gloves sandcastle smother pillow accidental shoot
Love Me or Leave Me Alone,"In a small rural village, a boy and girl have a fight and each storm off their separate ways. The day passes and the boy realises that he shouldn&apos;t have a made a big deal out of the argument and tries to get in contact with his gi...",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,small rural village boy girl fight storm separate ways day pass boy realise make big deal argument try get contact gi teenage sex teenage romance romantic misunderstand
Anything Once,Both Joey and Mike are faced with breaking boundaries that previously limited them. There&apos;s a first time for everything.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,joey mike face break boundaries previously limit first time everything gay laundry male rear nudity male nudity bromance
The Good Die Young,"After two white narcotic cops accidentally murder a black suspect, they realize a bystander has recorded the crime and they must now race against the clock to find the video before it goes public.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,white narcotic cop accidentally murder black suspect realize bystander record crime must race clock find video go public murder
Dune: Part One,A noble family becomes embroiled in a war for control over the galaxy&apos;s most valuable asset while its heir becomes troubled by visions of a dark future.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,noble family become embroil war control galaxy valuable asset heir become trouble visions dark future mother son relationship mind control future empire sandworm
The Spy Who Loved Me,"James Bond investigates the hijacking of British and Russian submarines carrying nuclear warheads, with the help of a K.G.B. agent whose lover he killed.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,jam bond investigate hijack british russian submarine carry nuclear warheads help k g b agent whose lover kill spy film secret service agent official jam bond series
Robin Hood: Prince of Thieves,Robin Hood decides to fight back as an outlaw when faced with the tyranny of the Sheriff of Nottingham.,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,robin hood decide fight back outlaw face tyranny sheriff nottingham robin hood character jerusalem israel robin hood england modern minstrel
Bagdad,"An English-educated Bedouin princess returns to Bagdad to find her father murdered, a corrupt ruling Pasha in charge and various local factions warring for control of the Caliphate.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,english educate bedouin princess return bagdad find father murder corrupt rule pasha charge various local factions war control caliphate psychotronic film bedouin princess pasha prince
Abbott and Costello in the Foreign Legion,Two Brooklyn wrestling promoters go to French Algeria in search of a famous Algerian wrestler but accidentally end-up in the French Foreign Legion.,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brooklyn wrestle promoters go french algeria search famous algerian wrestler accidentally end french foreign legion deception trick treachery harem girl farce
Bullwhip,"In order to avoid the hangman&apos;s noose, a cowboy agrees to marry a beautiful but fiery redhead.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,order avoid hangman noose cowboy agree marry beautiful fiery redhead fur trader business rival hire killer corrupt judge frame murder
The Mummy,"At an archaeological dig in the ancient city of Hamunaptra, an American serving in the French Foreign Legion accidentally awakens a mummy who begins to wreak havoc as he searches for the reincarnation of his long-lost love.",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,archaeological dig ancient city hamunaptra american serve french foreign legion accidentally awaken mummy begin wreak havoc search reincarnation long lose love mummy mummy character immortality gallows insect attack
Grand Canary,"In the Canary Islands, a missionary girl tries to reform a derelict doctor, who finds true love elsewhere.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,canary islands missionary girl try reform derelict doctor find true love elsewhere tension grief location title damsel distress deception
Jesse James Meets Frankenstein&apos;s Daughter,"The Old West! It was back when times were tough, the land was harsh, vigilantes were unforgiving and outlaws... were apparently pretty nice guys!",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,old west back time tough land harsh vigilantes unforgiving outlaw apparently pretty nice guy horror western creator creation relationship transformation brain transplant saloon
The Early Bird,"Norman is the assistant trying to assist the operation of a small, old-fashioned dairy which is being threatened by a larger, modern organisation. Norman gives his best attempts to save the dairy (and his horse), and the usual cha...",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,norman assistant try assist operation small old fashion dairy threaten larger modern organisation norman give best attempt save dairy horse usual cha milkman word title independent film actor share first name character
War Hunt,"Dispatched to the front lines during the Korean War, an idealistic American soldier discovers the horrors of combat and comes at odds with a psychopathic member of his platoon.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,dispatch front line korean war idealistic american soldier discover horrors combat come odds psychopathic member platoon korean boy korea knife weapon year narrate protagonist
The Night Before the Wedding,"The eve of the wedding ceremony was full of wind and rain. In the early hours of the morning, the bride Chen Yu woke up from a nightmare. The groom, Jia Ming, accompanied and comforted her.At night, the two were whispering on thei...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,eve wed ceremony full wind rain early hours morning bride chen yu wake nightmare groom jia ming accompany comfort night whisper thei nan
Death Takes a Holiday,"The Grim Reaper takes the form of a Prince in an attempt to relate to humans and, along the way, also learns what it is to love.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,grim reaper take form prince attempt relate humans along way learn love psychotronic film car crash donkey cart faint woman play roulette
Playing with Fire,A crew of rugged firefighters meet their match when attempting to rescue three rambunctious kids.,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,crew rugged firefighters meet match attempt rescue rambunctious kid fire station pet dog muscleman shower firefighter
The Way of All Men,A variety of broad-painted and unlikely characters are trapped in an underground café when a Mississippi River levee breaks and causes flood havoc above and below.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,variety broad paint unlikely character trap underground cafe mississippi river levee break cause flood havoc episodic structure underground trap mississippi river levee
Cocoon,"When a group of trespassing seniors swim in a pool containing alien cocoons, they find themselves energized with youthful vigor.",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,group trespass seniors swim pool contain alien cocoon find energize youthful vigor alien swim pool bare chested male peephole shapeshifter
Shaft,New York City police detective John Shaft (nephew of the original 1970s detective) goes on a personal mission to make sure the son of a real estate tycoon is brought to justice after a racially-motivated murder.,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,new york city police detective john shaft nephew original detective go personal mission make sure son real estate tycoon bring justice racially motivate murder fourth part uncle nephew relationship blaxploitation base novel title speak character
I&apos;m Gonna Git You Sucka,"In this parody of blaxploitation movies, a black hero wannabe reunites former black heroes from the 70s to help him get revenge on Mr. Big.",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,parody blaxploitation movies black hero wannabe reunite former black heroes help get revenge mr big blaxploitation ghetto crime lord parody brother brother relationship
Ramrod,"Violent feud between Connie Dickason, the owner of the Circle 66 ranch and rancher Frank Ivey, the self-proclaimed boss of an otherwise public grazing land.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,violent feud connie dickason owner circle ranch rancher frank ivey self proclaim boss otherwise public graze land ranch wild west american west rancher cattle rancher
This Island Earth,Aliens come to Earth seeking scientists to help them in their war.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,alien come earth seek scientists help war scientist science alien die planet alien planet
Pardners,"Justus Morrow, a young Englishman of family and some wealth, went to Alaska to make his fortune during the heyday of prosperity on Caribou Creek. He leaves his wife, a brilliant young actress, and small son at home. During the ear...",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,justus morrow young englishman family wealth go alaska make fortune heyday prosperity caribou creek leave wife brilliant young actress small son home ear false accusation rivalry sabotage alaska marriage
Cadillac Girls,A woman and her delinquent rebellious teen daughter return to their small hometown after the death of the woman&apos;s distant father. Old wounds reopen quickly but they soon find a reason to stay. Will they find peace or more scars?,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,woman delinquent rebellious teen daughter return small hometown death woman distant father old wound reopen quickly soon find reason stay find peace scar teenage girl small town return home nova scotia canada convertible
